account_no,tranpostdt,account_type,address_line1,address_line2,address_type,amount,amount_type,bucket,cardnum,city,country_code,country_name,customers,first_name,full_name,last_name,location,merchantctgydesc,merchantctygcd,merchantname,middle_name,origtranamt,referencekeytype,referencekeyvalue,solr_query,state_abbreviation,tags,tranamt,trancd,trandescription,tranexpdt,tranid,traninitdt,transrespcd,transrespdesc,transresptype,transrsncd,transrsndesc,transrsntype,transtat,trantype,zipcode,zipcode4
2aad3c8a-34d4-4834-89e2-677bc5b1e987,2017-09-19 20:05:07.306+0000,,Line1-1011260,,Residence,98.482712035902,Credit,1,075a2963-f00a-42bc-b0b7-d09489b8990c,Chicago,00,USA,,Jason,Jason Paul 11260,11260,Bloomington,Grocery Stores,5411,Spar,Paul,98.4827120359023,reftype,thisRef,,IL,"{'Shopping', 'Work'}",98.482712035902,tranCd1,this is the transaction description,2017.09.19.15.05.07,9e762b9a-ccac-4a14-ad98-2c4dc11be735,2017-09-19 20:05:07.306+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,60601,60601-1234
2b2c3e7f-24e8-449b-8866-9ae5c4275e26,2017-09-16 15:07:32.649+0000,,Line1-1069117,,Residence,151.500263776454,Debit,1,8825cd93-d120-4b93-9410-db467a90248c,Bloomington,00,USA,,Luis,Luis Javier 69117,69117,St. Paul,Grocery Stores,5411,Sainsbury,Javier,151.50026377645355,reftype,thisRef,,MN,"{'Home', 'Shopping'}",151.500263776454,tranCd1,this is the transaction description,2017.09.16.10.07.32,4d1cdd7c-65f6-4670-86cb-7bd599b7c050,2017-09-16 15:07:32.649+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55435,55435-1234
7ea40c0f-247d-480a-aeb6-f7b561069d6d,2017-09-19 10:16:58.387+0000,,Line1-1019253,,Mobile,163.486330159834,Debit,1,7ac13b0e-5d5b-4340-878f-1ad29cd45561,Plymouth,00,USA,,Marcus,Marcus Joseph 19253,19253,Bloomington,Grocery Stores,5411,Tesco,Joseph,163.48633015983415,reftype,thisRef,,MN,"{'Home', 'Shopping'}",163.486330159834,tranCd1,this is the transaction description,2017.09.19.05.16.58,d7ab0396-313d-489b-b5c5-94f67a219676,2017-09-19 10:16:58.387+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55441,55441-1234
cd6be7a5-d26b-4ebc-aa46-cac7ebd27c4e,2017-09-19 12:48:20.461+0000,,Line1-1055836,,Residence,75.998753778089,Credit,1,12c4bff5-342a-4a8b-93ff-9562138bd1c7,Bloomington,00,USA,,Miles,Miles John 55836,55836,Plymouth,Department Stores,5311,John Lewis,John,75.99875377808854,reftype,thisRef,,IL,"{'Home', 'HouseHold'}",75.998753778089,tranCd1,this is the transaction description,2017.09.19.07.48.20,72cae38c-e151-40d9-8c63-0f1ecf54b8ce,2017-09-19 12:48:20.461+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,61704,61704-1234
678e32a4-c0f7-4e41-b483-9d84e1c09518,2017-09-19 19:20:09.623+0000,,Line1-1069197,,Residence,45.950651179932,Credit,1,d22595e2-fce5-444a-840a-2d712b8df846,Bloomington,00,USA,,Luis,Luis Javier 69197,69197,Bloomington,Electronic Sales,5732,Currys,Javier,45.9506511799324,reftype,thisRef,,MN,"{'Tech', 'Work'}",45.950651179932,tranCd1,this is the transaction description,2017.09.19.14.20.09,5d805b76-8060-48e7-8c98-d4c7cbff3197,2017-09-19 19:20:09.623+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55435,55435-1234
4d7d31dc-ab4a-4173-84ff-1642110b9347,2017-09-19 09:32:01.755+0000,,Line1-1011756,,Residence,50.250801544141,Debit,1,96dcfed5-795b-4329-9487-81c5254eb129,Bloomington,00,USA,,Miles,Miles John 11756,11756,Edina,Discount Stores,5310,Marks & Spencer,John,50.25080154414081,reftype,thisRef,,IL,"{'Home', 'Shopping'}",50.250801544141,tranCd1,this is the transaction description,2017.09.19.04.32.01,f4387ce9-defd-438f-b5f9-6c03598de15e,2017-09-19 09:32:01.755+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,61704,61704-1234
71382565-c8d6-4777-bbc9-44189ddbd9af,2017-09-19 02:41:17.773+0000,,Line1-1098401,,Residence,204.629956184773,Debit,1,61a03071-4e8a-4d73-81c3-f955d98c160f,Minneapolis,00,USA,,Catherine,Catherine Ann 98401,98401,Duluth,Discount Stores,5310,Marks & Spencer,Ann,204.6299561847733,reftype,thisRef,,MN,"{'Home', 'Shopping'}",204.629956184773,tranCd1,this is the transaction description,2017.09.18.21.41.17,88975538-25f7-41fe-a911-6be0e18a586c,2017-09-19 02:41:17.773+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55401,55401-1234
2961bd80-1f70-42dc-b80d-a67deed73421,2017-09-16 05:48:28.633+0000,,Line1-1065815,,Residence,133.712238079668,Credit,1,c4760a0f-78d6-414e-8e24-557494114cbf,Duluth,00,USA,,Julia,Julia Elizabeth 65815,65815,Champaign,Lumber and Building Materials Stores,5211,Lowes,Elizabeth,133.71223807966777,reftype,thisRef,,MN,"{'Diy', 'Work'}",133.712238079668,tranCd1,this is the transaction description,2017.09.16.00.48.28,ac5c7854-3b57-4ee6-974e-a2fbd0c606ce,2017-09-16 05:48:28.633+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55802,55802-1234
59fd1411-a782-4098-ad43-a839360e87d5,2017-09-16 13:04:59.302+0000,,Line1-1078904,,Residence,111.796729186603,Credit,1,f4211b1b-b56f-4486-84ac-094538643464,Edina,00,USA,,Louisa,Louisa Amy 78904,78904,Plymouth,Miscellaneous Home Furnishing Specialty Stores,5719,B&Q,Amy,111.79672918660273,reftype,thisRef,,MN,"{'Diy', 'Home'}",111.796729186603,tranCd1,this is the transaction description,2017.09.16.08.04.59,48b5f532-3aed-469a-ba10-6ee363f77e25,2017-09-16 13:04:59.302+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55435,55435-1234
cfbdf365-6eb1-4459-90e3-a1738cd2bd65,2017-09-20 20:03:26.593+0000,,Line1-1027157,,Residence,101.280179101152,Credit,1,1d0b8253-94d7-4455-91a3-497ffff328e4,Bloomington,00,USA,,Luis,Luis Javier 27157,27157,Edina,Electronic Sales,5732,Currys,Javier,101.2801791011517,reftype,thisRef,,MN,"{'Tech', 'Work'}",101.280179101152,tranCd1,this is the transaction description,2017.09.20.15.03.26,77e8e3bf-fe71-4dc1-b81e-e7392af58252,2017-09-20 20:03:26.593+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55435,55435-1234
cfbdf365-6eb1-4459-90e3-a1738cd2bd65,2017-09-20 06:23:04.702+0000,,Line1-1027157,,Residence,22.224677839465,Credit,1,7cb74772-197f-4b64-9473-41a4cffbcfe8,Bloomington,00,USA,,Luis,Luis Javier 27157,27157,St. Paul,Wholesale Clubs,5300,Co-op,Javier,22.22467783946542,reftype,thisRef,,MN,"{'Shopping', 'Work'}",22.224677839465,tranCd1,this is the transaction description,2017.09.20.01.23.04,d0cbadb1-988f-45be-9b23-343ec77809c7,2017-09-20 06:23:04.702+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55435,55435-1234
a7ed0d6a-afe5-441d-86d4-3e2685e0bcd4,2017-09-20 16:07:38.487+0000,,Line1-1055941,,Residence,55.156691740291,Credit,1,47e29e43-f5a8-4a15-b204-48e23ddafc7a,Minneapolis,00,USA,,Catherine,Catherine Ann 55941,55941,Bloomington,Direct Marketing – Catalog Merchant,5964,PC World,Ann,55.15669174029105,reftype,thisRef,,MN,"{'Home', 'Tech'}",55.156691740291,tranCd1,this is the transaction description,2017.09.20.11.07.38,31054d43-68e8-4b80-b86b-2e2cab8e403f,2017-09-20 16:07:38.487+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55401,55401-1234
f42ff6e9-0f1d-4424-9fc8-d1bfc121ecff,2017-09-16 23:30:25.874+0000,,Line1-1089701,,Residence,20.092514600634,Credit,1,98f1373d-c2df-442e-9a3a-66ae259c6d74,Minneapolis,00,USA,,Catherine,Catherine Ann 89701,89701,Plymouth,Direct Marketing – Catalog Merchant,5964,PC World,Ann,20.09251460063356,reftype,thisRef,,MN,"{'Home', 'Tech'}",20.092514600634,tranCd1,this is the transaction description,2017.09.16.18.30.25,b6e13135-4b58-49b3-a362-0a4e6cedcaed,2017-09-16 23:30:25.874+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55401,55401-1234
c672fc65-86e0-427b-ac92-60a84e17bf82,2017-09-18 15:19:39.005+0000,,Line1-1055852,,Residence,190.291953325487,Credit,1,d204fadf-12fd-4e95-b0be-1ed9ad678a0d,St. Paul,00,USA,,Esmeralda,Esmeralda Mary 55852,55852,Rockford,Drug Stores and Pharmacies,5912,Walmart,Mary,190.29195332548707,reftype,thisRef,,MN,"{'Home', 'Pharmacy'}",190.291953325487,tranCd1,this is the transaction description,2017.09.18.10.19.39,2372245c-ed5e-4503-accd-d5df53856d44,2017-09-18 15:19:39.005+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55101,55101-1234
9dfc902e-73b4-43ca-8378-ca5158a81abd,2017-09-18 01:46:13.059+0000,,Line1-1089628,Apt 1089628,Apartment,47.794667387136,Credit,1,65c5be62-7f8a-4886-9c13-c07af1dbf9a4,Rockford,00,USA,,Igor,Igor Golov 89628,89628,Minneapolis,Grocery Stores,5411,Somerfield,Golov,47.794667387136315,reftype,thisRef,,MN,"{'Home', 'Shopping'}",47.794667387136,tranCd1,this is the transaction description,2017.09.17.20.46.13,bc0467cc-95c1-4f4b-9fe8-0288b257b6f0,2017-09-18 01:46:13.059+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,61101,61101-1234
d26cd99e-27cb-4cdd-a6e6-ed960bafeb66,2017-09-16 14:58:55.560+0000,,Line1-1057046,,Residence,33.445019601765,Credit,1,5f200897-4953-4a1a-808b-dc107f544c0d,Bloomington,00,USA,,Miles,Miles John 57046,57046,Minneapolis,Supermarkets,5411,Cub Foods,John,33.44501960176544,reftype,thisRef,,IL,"{'Home', 'Shopping'}",33.445019601765,tranCd1,this is the transaction description,2017.09.16.09.58.55,1a1cdf05-404d-4e6a-81ae-c2e9f0c6ac0d,2017-09-16 14:58:55.560+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,61704,61704-1234
aa155b1c-5f83-4cb6-a52e-4f566964ee19,2017-09-19 06:00:09.066+0000,,Line1-1009140,,Residence,196.449470360977,Credit,1,37a3aacb-ae31-4358-8840-7fab6f8613c9,Chicago,00,USA,,Jason,Jason Paul 09140,09140,Champaign,Men’s and Women’s Clothing Stores,5691,Costa,Paul,196.44947036097744,reftype,thisRef,,IL,"{'Coffee', 'Work'}",196.449470360977,tranCd1,this is the transaction description,2017.09.19.01.00.09,24fd56b0-2f8e-4e3a-91cd-bc3c9c3fa3bf,2017-09-19 06:00:09.066+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,60601,60601-1234
b3f39249-7fdf-4a3a-a1ee-999c774c70ee,2017-09-17 11:11:53.713+0000,,Line1-1055853,,Mobile,68.727447234816,Credit,1,d292a17f-bda8-4761-93a9-c7b52aa9063b,Plymouth,00,USA,,Marcus,Marcus Joseph 55853,55853,Champaign,Direct Marketing – Travel Related Arrangements Services,5962,Carlson Wagonlit Travel,Joseph,68.72744723481574,reftype,thisRef,,MN,"{'Travel', 'Work'}",68.727447234816,tranCd1,this is the transaction description,2017.09.17.06.11.53,98ec808e-b223-4799-8039-8e67a84f4496,2017-09-17 11:11:53.713+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55441,55441-1234
2eb47d79-b7bd-4950-a5af-07caf382e2b1,2017-09-20 16:28:58.687+0000,,Line1-1039333,,Mobile,75.136853456974,Debit,1,b380d47b-a360-465f-b2a4-d9b60c4b05e2,Plymouth,00,USA,,Marcus,Marcus Joseph 39333,39333,St. Paul,Misc. Food Stores – Convenience Stores and Specialty Markets,5499,Morrisons,Joseph,75.13685345697355,reftype,thisRef,,MN,"{'Home', 'Shopping'}",75.136853456974,tranCd1,this is the transaction description,2017.09.20.11.28.58,32e83220-6af7-49af-ae7e-3e5e564955ef,2017-09-20 16:28:58.687+0000,transRespCd,transRespDesc,transRespType,transRsnCd1,transRsnDesc,transRsnType,OK,TranTyp1,55441,55441-1234
