customer_id,address_line1,address_line2,address_type,bill_pay_enrolled,city,country_code,created_by,created_datetime,custaccounts,customer_nbr,customer_origin_system,customer_status,customer_type,date_of_birth,email_address,first_name,full_name,gender,government_id,government_id_type,last_name,last_updated,last_updated_by,middle_name,phone_numbers,prefix,query_helper_column,solr_query,state_abbreviation,zipcode,zipcode4
1051886,Line1-1051886,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'3d805798-6fdc-4edf-9d15-9c5ded79435f', '80f1c437-9424-4c0e-ae15-6b3d02ea6a25', '8dc79e13-45ac-4bb4-a628-35388a4ccae9'}",1051886,RCIF,A,Retail,08/12/1943,"[{email_type: 'work', email_address: '1051886@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1051886@gmail.com', email_status: 'DND'}]",Miles,Miles John 51886,M,051886,TIN,51886,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1051886w'}, {phone_type: 'home', phone_number: '1051886h'}, {phone_type: 'cell', phone_number: '1051886c'}]",Mr,,,IL,61704,61704-1234
1015236,Line1-1015236,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'21502de1-06c6-4602-b7fa-5f03ba293cdd', '3d0739a4-46e4-4fdb-8a2e-39719abe01ec', 'bb235f18-9411-4ad7-8758-2725f8bc4e6b'}",1015236,RCIF,A,Retail,08/12/1943,"[{email_type: 'work', email_address: '1015236@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1015236@gmail.com', email_status: 'DND'}]",Miles,Miles John 15236,M,015236,TIN,15236,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1015236w'}, {phone_type: 'home', phone_number: '1015236h'}, {phone_type: 'cell', phone_number: '1015236c'}]",Mr,,,IL,61704,61704-1234
1006530,Line1-1006530,,Residence,true,Chicago,00,Java Test,2017-09-21 19:01:39.973+0000,"{'063235ea-da24-4366-bc27-6db8e39b967b', '40dff8c4-6804-48ff-9e30-99741ecd1779', '63039e9c-2181-4c26-a1f9-93fdaf13da2d'}",1006530,RCIF,A,Retail,08/19/1964,"[{email_type: 'work', email_address: '1006530@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1006530@gmail.com', email_status: 'DND'}]",Jason,Jason Paul 06530,M,006530,TIN,06530,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1006530w'}, {phone_type: 'home', phone_number: '1006530h'}, {phone_type: 'cell', phone_number: '1006530c'}]",Mr,,,IL,60601,60601-1234
1024457,Line1-1024457,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'036ce535-50ac-4d1d-ab4f-5a1a04c7711c', 'd240992d-c1af-4c33-88f7-f3ef9a276256', 'fae33dcb-5906-4935-a5a0-24d05e668b6f'}",1024457,RCIF,A,Retail,11/29/1964,"[{email_type: 'work', email_address: '1024457@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1024457@gmail.com', email_status: 'DND'}]",Luis,Luis Javier 24457,M,024457,TIN,24457,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1024457w'}, {phone_type: 'home', phone_number: '1024457h'}, {phone_type: 'cell', phone_number: '1024457c'}]",Mr,,,MN,55435,55435-1234
1032187,Line1-1032187,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'308838cf-85ae-4df3-83a3-125f36439c4b', 'b8674dbb-a9fd-45fa-a928-33bff48187ec', 'f209ade4-1fd3-4d9b-8bd7-c90cc5aedac2'}",1032187,RCIF,A,Retail,11/29/1964,"[{email_type: 'work', email_address: '1032187@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1032187@gmail.com', email_status: 'DND'}]",Luis,Luis Javier 32187,M,032187,TIN,32187,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1032187w'}, {phone_type: 'home', phone_number: '1032187h'}, {phone_type: 'cell', phone_number: '1032187c'}]",Mr,,,MN,55435,55435-1234
1023554,Line1-1023554,,Residence,true,Edina,00,Java Test,2017-09-21 19:01:39.973+0000,"{'6ce5a6c7-d3ff-4d62-a81a-10ed2ae7eb86', 'bc9f3da9-df01-4320-9123-cbe96c7440e7', 'cce745e6-8bde-4ff8-8f0d-5f3bc3f3d822'}",1023554,RCIF,A,Retail,11/22/1995,"[{email_type: 'work', email_address: '1023554@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1023554@gmail.com', email_status: 'DND'}]",Louisa,Louisa Amy 23554,F,023554,TIN,23554,2017-09-21 19:01:39.973+0000,Java Test,Amy,"[{phone_type: 'work', phone_number: '1023554w'}, {phone_type: 'home', phone_number: '1023554h'}, {phone_type: 'cell', phone_number: '1023554c'}]",Ms,,,MN,55435,55435-1234
1084145,Line1-1084145,,Residence,true,Duluth,00,Java Test,2017-09-21 19:01:39.973+0000,"{'52c04aff-43cc-4087-8569-f9c36b9939e4', 'be1b9a5e-1b5d-4bc8-9477-d12a15f6e198', 'bf10ee60-a21f-4236-b3fe-17c49b5ee5bb'}",1084145,RCIF,A,Retail,12/13/1954,"[{email_type: 'work', email_address: '1084145@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1084145@gmail.com', email_status: 'DND'}]",Julia,Julia Elizabeth 84145,F,084145,TIN,84145,2017-09-21 19:01:39.973+0000,Java Test,Elizabeth,"[{phone_type: 'work', phone_number: '1084145w'}, {phone_type: 'home', phone_number: '1084145h'}, {phone_type: 'cell', phone_number: '1084145c'}]",Ms,,,MN,55802,55802-1234
1059641,Line1-1059641,,Residence,true,Minneapolis,00,Java Test,2017-09-21 19:01:39.973+0000,"{'7c6c7432-4a68-4586-95f5-7c44a65c7ff5', 'a3eee227-2a5b-4b35-895d-71948ffb37da', 'b121e51a-b66e-4ee5-9269-ff25053fb78d'}",1059641,RCIF,A,Retail,07/14/1984,"[{email_type: 'work', email_address: '1059641@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1059641@gmail.com', email_status: 'DND'}]",Catherine,Catherine Ann 59641,F,059641,TIN,59641,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1059641w'}, {phone_type: 'home', phone_number: '1059641h'}, {phone_type: 'cell', phone_number: '1059641c'}]",Ms,,,MN,55401,55401-1234
1067835,Line1-1067835,,Residence,true,Duluth,00,Java Test,2017-09-21 19:01:39.973+0000,"{'0b47f107-da63-44ad-a407-568a90f796ba', '9417d318-88b5-4869-b046-ff182b34e530', 'f43ddb4e-9a95-4c3f-a617-0759498c6c8c'}",1067835,RCIF,A,Retail,12/13/1954,"[{email_type: 'work', email_address: '1067835@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1067835@gmail.com', email_status: 'DND'}]",Julia,Julia Elizabeth 67835,F,067835,TIN,67835,2017-09-21 19:01:39.973+0000,Java Test,Elizabeth,"[{phone_type: 'work', phone_number: '1067835w'}, {phone_type: 'home', phone_number: '1067835h'}, {phone_type: 'cell', phone_number: '1067835c'}]",Ms,,,MN,55802,55802-1234
1075525,Line1-1075525,,Residence,true,Duluth,00,Java Test,2017-09-21 19:01:39.973+0000,"{'02e2b0a2-88ba-4b1a-bb84-9c3d5404b18c', 'f034670c-1c51-42a0-95dc-0ce45094e95c', 'f41c0e75-59e7-4cd8-a006-cf50ef02cdae', 'f8e13c1b-b0da-477d-bc85-4e00569e1c1d'}",1075525,RCIF,A,Retail,12/13/1954,"[{email_type: 'work', email_address: '1075525@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1075525@gmail.com', email_status: 'DND'}]",Julia,Julia Elizabeth 75525,F,075525,TIN,75525,2017-09-21 19:01:39.973+0000,Java Test,Elizabeth,"[{phone_type: 'work', phone_number: '1075525w'}, {phone_type: 'home', phone_number: '1075525h'}, {phone_type: 'cell', phone_number: '1075525c'}]",Ms,,,MN,55802,55802-1234
1081820,Line1-1081820,,Residence,true,Chicago,00,Java Test,2017-09-21 19:01:39.973+0000,"{'192e5aad-fcfc-4b66-9725-84511f95235b', 'c47fcf70-5f01-4e62-81b1-5ec3ccbf4194', 'd2952976-e12b-4800-a317-b4f95a3aaa81'}",1081820,RCIF,A,Retail,08/19/1964,"[{email_type: 'work', email_address: '1081820@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1081820@gmail.com', email_status: 'DND'}]",Jason,Jason Paul 81820,M,081820,TIN,81820,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1081820w'}, {phone_type: 'home', phone_number: '1081820h'}, {phone_type: 'cell', phone_number: '1081820c'}]",Mr,,,IL,60601,60601-1234
1044510,Line1-1044510,,Residence,true,Chicago,00,Java Test,2017-09-21 19:01:39.973+0000,"{'09263ce6-0094-4ab4-8e0b-37821959e5ec', '5fe39c37-df64-449e-9abb-2d51491252ed', 'b2e92477-0a88-46d3-a5fe-856eb922ef78', 'f01f5a31-a849-4957-9c04-43416c874280'}",1044510,RCIF,A,Retail,08/19/1964,"[{email_type: 'work', email_address: '1044510@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1044510@gmail.com', email_status: 'DND'}]",Jason,Jason Paul 44510,M,044510,TIN,44510,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1044510w'}, {phone_type: 'home', phone_number: '1044510h'}, {phone_type: 'cell', phone_number: '1044510c'}]",Mr,,,IL,60601,60601-1234
1087268,Line1-1087268,Apt 1087268,Apartment,false,Rockford,00,Java Test,2017-09-21 19:01:39.973+0000,"{'4526ebce-682d-4459-ae18-04922dc97d95', '4ab52267-7870-4715-bf84-d56b51495fd0', 'e126bde9-64b6-4cb4-9597-87ec3ab3a683'}",1087268,RCIF,A,Retail,02/01/1994,"[{email_type: 'work', email_address: '1087268@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1087268@gmail.com', email_status: 'DND'}]",Igor,Igor Golov 87268,M,087268,TIN,87268,2017-09-21 19:01:39.973+0000,Java Test,Golov,"[{phone_type: 'work', phone_number: '1087268w'}, {phone_type: 'home', phone_number: '1087268h'}, {phone_type: 'cell', phone_number: '1087268c'}]",Mr,,,MN,61101,61101-1234
1087987,Line1-1087987,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'614ad228-d01f-4c99-9a0d-98df4540805a', 'b22b59ac-8333-4f22-aaca-87468a3491c2', 'bb37251c-2024-4237-a572-0b10c74a769f'}",1087987,RCIF,A,Retail,11/29/1964,"[{email_type: 'work', email_address: '1087987@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1087987@gmail.com', email_status: 'DND'}]",Luis,Luis Javier 87987,M,087987,TIN,87987,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1087987w'}, {phone_type: 'home', phone_number: '1087987h'}, {phone_type: 'cell', phone_number: '1087987c'}]",Mr,,,MN,55435,55435-1234
1029400,Line1-1029400,,Residence,true,Chicago,00,Java Test,2017-09-21 19:01:39.973+0000,"{'0bcd5ba0-539a-461d-9114-4631b16b1093', '1be27665-c042-471f-b3cf-3b53ba3fab88', 'd2ca63cc-631c-48d9-a274-b34b74b2f1ae'}",1029400,RCIF,A,Retail,08/19/1964,"[{email_type: 'work', email_address: '1029400@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1029400@gmail.com', email_status: 'DND'}]",Jason,Jason Paul 29400,M,029400,TIN,29400,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1029400w'}, {phone_type: 'home', phone_number: '1029400h'}, {phone_type: 'cell', phone_number: '1029400c'}]",Mr,,,IL,60601,60601-1234
1051082,Line1-1051082,,Residence,true,St. Paul,00,Java Test,2017-09-21 19:01:39.973+0000,"{'2db43411-64cc-4d1f-9d86-606dd7f4f38e', '4b14bc25-e517-48f1-8284-78e9df736d40', 'a18ccd19-0396-4b2c-9d08-7af90d471988', 'e2a4dcfc-2748-4ae0-b967-793e34b48df3'}",1051082,RCIF,A,Retail,01/20/2000,"[{email_type: 'work', email_address: '1051082@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1051082@gmail.com', email_status: 'DND'}]",Esmeralda,Esmeralda Mary 51082,F,051082,TIN,51082,2017-09-21 19:01:39.973+0000,Java Test,Mary,"[{phone_type: 'work', phone_number: '1051082w'}, {phone_type: 'home', phone_number: '1051082h'}, {phone_type: 'cell', phone_number: '1051082c'}]",Ms,,,MN,55101,55101-1234
1058072,Line1-1058072,,Residence,true,St. Paul,00,Java Test,2017-09-21 19:01:39.973+0000,"{'3e57140f-deee-46bf-b16f-4b7cb9168060', 'd4c076fd-3690-404c-b075-0b4df70e875e', 'e962c1ea-be18-4252-9116-58ea3bce5867'}",1058072,RCIF,A,Retail,01/20/2000,"[{email_type: 'work', email_address: '1058072@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1058072@gmail.com', email_status: 'DND'}]",Esmeralda,Esmeralda Mary 58072,F,058072,TIN,58072,2017-09-21 19:01:39.973+0000,Java Test,Mary,"[{phone_type: 'work', phone_number: '1058072w'}, {phone_type: 'home', phone_number: '1058072h'}, {phone_type: 'cell', phone_number: '1058072c'}]",Ms,,,MN,55101,55101-1234
1044866,Line1-1044866,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'539f4c95-05ce-4b16-b20b-38e32e958ee9', 'e1fe6850-355d-46cc-90ff-f0b946aadac0', 'f8422ff0-c431-4dad-9a0b-7c263cf88151'}",1044866,RCIF,A,Retail,08/12/1943,"[{email_type: 'work', email_address: '1044866@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1044866@gmail.com', email_status: 'DND'}]",Miles,Miles John 44866,M,044866,TIN,44866,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1044866w'}, {phone_type: 'home', phone_number: '1044866h'}, {phone_type: 'cell', phone_number: '1044866c'}]",Mr,,,IL,61704,61704-1234
1073499,Line1-1073499,Apt 1073499,Apartment,false,Champaign,00,Java Test,2017-09-21 19:01:39.973+0000,"{'9ef2d8aa-6ca2-4c3a-96db-eccd0c283fd2', 'b3107611-b574-49f2-b480-54d28b99a173', 'd6eb8757-31ae-4253-8417-d5c8f3792661', 'eb14d72d-c1ea-429f-974b-afc10292e021'}",1073499,RCIF,A,Retail,07/12/1944,"[{email_type: 'work', email_address: '1073499@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1073499@gmail.com', email_status: 'DND'}]",Angela,Angela Eliza 73499,F,073499,TIN,73499,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1073499w'}, {phone_type: 'home', phone_number: '1073499h'}, {phone_type: 'cell', phone_number: '1073499c'}]",Ms,,,IL,16821,16821-1234
1046243,Line1-1046243,,Mobile,false,Plymouth,00,Java Test,2017-09-21 19:01:39.973+0000,"{'760fe7e8-434b-4997-956b-9d1b4640c661', '98b52043-c28a-4c9f-8d28-56c23229b1b2', 'ed45e13d-099d-4104-8f4c-be6e27939ca2'}",1046243,RCIF,A,Retail,06/10/1951,"[{email_type: 'work', email_address: '1046243@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1046243@gmail.com', email_status: 'DND'}]",Marcus,Marcus Joseph 46243,M,046243,TIN,46243,2017-09-21 19:01:39.973+0000,Java Test,Joseph,"[{phone_type: 'work', phone_number: '1046243w'}, {phone_type: 'home', phone_number: '1046243h'}, {phone_type: 'cell', phone_number: '1046243c'}]",Mr,,,MN,55441,55441-1234
1045324,Line1-1045324,,Residence,true,Edina,00,Java Test,2017-09-21 19:01:39.973+0000,"{'5e52da40-1a87-47a9-8f2e-46bfc32d3da8', '94f94965-229b-48a5-9323-5b4f3661a055', 'eeaec8ca-675b-4e0e-9513-1879eedb3ec6'}",1045324,RCIF,A,Retail,11/22/1995,"[{email_type: 'work', email_address: '1045324@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1045324@gmail.com', email_status: 'DND'}]",Louisa,Louisa Amy 45324,F,045324,TIN,45324,2017-09-21 19:01:39.973+0000,Java Test,Amy,"[{phone_type: 'work', phone_number: '1045324w'}, {phone_type: 'home', phone_number: '1045324h'}, {phone_type: 'cell', phone_number: '1045324c'}]",Ms,,,MN,55435,55435-1234
1010128,Line1-1010128,Apt 1010128,Apartment,false,Rockford,00,Java Test,2017-09-21 19:01:39.973+0000,"{'710826dc-ee38-45c8-bd5b-70a16daf9de2', 'b8b80f82-e8f9-448f-8022-ff50c5ae5695', 'd8c9b6b3-d37c-4109-9ab6-2e2aac8540d6'}",1010128,RCIF,A,Retail,02/01/1994,"[{email_type: 'work', email_address: '1010128@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1010128@gmail.com', email_status: 'DND'}]",Igor,Igor Golov 10128,M,010128,TIN,10128,2017-09-21 19:01:39.973+0000,Java Test,Golov,"[{phone_type: 'work', phone_number: '1010128w'}, {phone_type: 'home', phone_number: '1010128h'}, {phone_type: 'cell', phone_number: '1010128c'}]",Mr,,,MN,61101,61101-1234
1086787,Line1-1086787,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'0ff67bb4-7811-49e2-a877-fdba9171f289', 'e7e77e45-9d44-4816-9ad9-556fa8c13d1c', 'f430bf18-3d6a-40c0-84ca-252a5948a666'}",1086787,RCIF,A,Retail,11/29/1964,"[{email_type: 'work', email_address: '1086787@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1086787@gmail.com', email_status: 'DND'}]",Luis,Luis Javier 86787,M,086787,TIN,86787,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1086787w'}, {phone_type: 'home', phone_number: '1086787h'}, {phone_type: 'cell', phone_number: '1086787c'}]",Mr,,,MN,55435,55435-1234
1045866,Line1-1045866,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'1bad7b80-d88d-49db-817a-6ccf804c688f', '51e8f106-e715-4c4c-aa0a-d84c5d92b909', '5baa3278-6a03-4138-80b3-246b1626f321', 'dec2c406-f788-482e-8640-545503cbe6cb'}",1045866,RCIF,A,Retail,08/12/1943,"[{email_type: 'work', email_address: '1045866@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1045866@gmail.com', email_status: 'DND'}]",Miles,Miles John 45866,M,045866,TIN,45866,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1045866w'}, {phone_type: 'home', phone_number: '1045866h'}, {phone_type: 'cell', phone_number: '1045866c'}]",Mr,,,IL,61704,61704-1234
1074149,Line1-1074149,Apt 1074149,Apartment,false,Champaign,00,Java Test,2017-09-21 19:01:39.973+0000,"{'01bde92a-cfe7-450e-88b3-24e6743fb14e', 'aac575f5-affc-4f6a-ac27-33f2c18aebb8', 'c9632a98-54c2-4ae7-ad5d-0e8144a254dd'}",1074149,RCIF,A,Retail,07/12/1944,"[{email_type: 'work', email_address: '1074149@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1074149@gmail.com', email_status: 'DND'}]",Angela,Angela Eliza 74149,F,074149,TIN,74149,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1074149w'}, {phone_type: 'home', phone_number: '1074149h'}, {phone_type: 'cell', phone_number: '1074149c'}]",Ms,,,IL,16821,16821-1234
1090578,Line1-1090578,Apt 1090578,Apartment,false,Rockford,00,Java Test,2017-09-21 19:01:39.973+0000,"{'6582146c-0577-4f7f-a64b-a730a5377e06', 'b1ec34f9-3e53-4f37-955b-bde853a84e4d', 'fbf45473-4733-4c2f-ab20-bc85746a6cf7'}",1090578,RCIF,A,Retail,02/01/1994,"[{email_type: 'work', email_address: '1090578@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1090578@gmail.com', email_status: 'DND'}]",Igor,Igor Golov 90578,M,090578,TIN,90578,2017-09-21 19:01:39.973+0000,Java Test,Golov,"[{phone_type: 'work', phone_number: '1090578w'}, {phone_type: 'home', phone_number: '1090578h'}, {phone_type: 'cell', phone_number: '1090578c'}]",Mr,,,MN,61101,61101-1234
1075526,Line1-1075526,,Residence,true,Bloomington,00,Java Test,2017-09-21 19:01:39.973+0000,"{'1d1a8490-6f58-48e1-b6d6-537285d97dc8', 'a64b91de-78de-434f-b87d-a4525a53e5f9', 'de5a16f8-62a0-491d-bbfd-80af4d236cb2'}",1075526,RCIF,A,Retail,08/12/1943,"[{email_type: 'work', email_address: '1075526@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1075526@gmail.com', email_status: 'DND'}]",Miles,Miles John 75526,M,075526,TIN,75526,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1075526w'}, {phone_type: 'home', phone_number: '1075526h'}, {phone_type: 'cell', phone_number: '1075526c'}]",Mr,,,IL,61704,61704-1234
1042031,Line1-1042031,,Residence,true,Minneapolis,00,Java Test,2017-09-21 19:01:39.973+0000,"{'930f0855-2cbb-4e4f-a002-9f4d256c3060', 'b49da134-3381-42f2-88e4-144d784b3930', 'e4a6fa86-8803-40b2-94f7-af6cb2c7a977'}",1042031,RCIF,A,Retail,07/14/1984,"[{email_type: 'work', email_address: '1042031@gmail.com', email_status: 'valid'}, {email_type: 'Home', email_address: '1042031@gmail.com', email_status: 'DND'}]",Catherine,Catherine Ann 42031,F,042031,TIN,42031,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1042031w'}, {phone_type: 'home', phone_number: '1042031h'}, {phone_type: 'cell', phone_number: '1042031c'}]",Ms,,,MN,55401,55401-1234
